user_id,archetype,state,transaction_date,month,year,month_key,category,merchant,amount,is_subscription,subscription_frequency,monthly_total,prev_month_total,month_over_month_change_pct,avg_monthly_spend,credit_score_impact_category,spending_velocity_7d
USER_0011,high_earner,NC,2024-09-21,9,2024,2024-09,Online Shopping,Etsy,367.39,False,one-time,1089.32,415.27,162.32,7957.06,neutral,2
USER_0011,high_earner,NC,2024-09-13,9,2024,2024-09,Gas,Chevron,333.46,False,one-time,1422.78,415.27,242.62,8034.9,positive,10
USER_0011,high_earner,NC,2024-04-18,4,2024,2024-04,Subscriptions,Amazon Prime,29.99,True,monthly,1307.2,422.52,209.38,8760.69,negative,9
USER_0011,high_earner,NC,2024-07-31,7,2024,2024-07,Coffee Shops,Starbucks,136.33,False,one-time,1540.67,445.51,245.82,7949.16,neutral,8
USER_0011,high_earner,NC,2024-10-29,10,2024,2024-10,Subscriptions,LinkedIn Premium,34.99,True,monthly,135.27,1422.78,-90.49,6903.55,negative,7
USER_0011,high_earner,NC,2024-03-09,3,2024,2024-03,Groceries,ALDI,279.91,False,one-time,702.43,815.06,-13.82,7199.22,positive,7
USER_0011,high_earner,NC,2024-09-21,9,2024,2024-09,Utilities,AT&T,366.85,False,one-time,1789.63,415.27,330.96,8547.14,positive,11
USER_0011,high_earner,NC,2024-02-13,2,2024,2024-02,Utilities,Water Dept,44.08,False,one-time,859.14,957.86,-10.31,7209.36,positive,15
USER_0011,high_earner,NC,2024-11-03,11,2024,2024-11,Subscriptions,Microsoft 365,14.99,True,monthly,1112.44,135.27,722.38,8025.93,negative,7
USER_0011,high_earner,NC,2024-12-17,12,2024,2024-12,Gas,Circle K,339.11,False,one-time,737.62,1112.44,-33.69,7351.55,positive,14
USER_0011,high_earner,NC,2024-03-08,3,2024,2024-03,Subscriptions,Hulu,34.99,True,monthly,737.42,859.14,-14.17,8253.23,negative,7
USER_0012,lifestyle_spender,TX,2024-08-31,8,2024,2024-08,Utilities,AT&T,110.24,False,one-time,110.24,5179.95,-97.87,4542.43,positive,5
USER_0012,lifestyle_spender,TX,2024-02-17,2,2024,2024-02,Entertainment,AMC Theaters,184.24,False,one-time,184.24,5214.54,-96.47,4871.08,neutral,15
USER_0012,lifestyle_spender,TX,2024-09-24,9,2024,2024-09,Online Shopping,Amazon,104.2,False,one-time,104.2,110.24,-5.48,4404.09,neutral,17
USER_0012,lifestyle_spender,TX,2024-07-14,7,2024,2024-07,Home Improvement,Home Depot,41.71,False,one-time,41.71,4365.88,-99.04,4168.6,positive,9
USER_0012,lifestyle_spender,TX,2024-02-12,2,2024,2024-02,Healthcare,Urgent Care,52.35,False,one-time,236.59,4064.05,-94.18,3832.38,positive,2
USER_0012,lifestyle_spender,TX,2024-10-22,10,2024,2024-10,Healthcare,CVS Pharmacy,152.89,False,one-time,152.89,104.2,46.73,4102.32,positive,12
USER_0012,lifestyle_spender,TX,2024-07-28,7,2024,2024-07,Entertainment,Sky Zone,165.58,False,one-time,207.29,4772.84,-95.66,4167.4,neutral,15
USER_0012,lifestyle_spender,TX,2024-10-16,10,2024,2024-10,Clothing,Gap,95.74,False,one-time,248.63,104.2,138.61,4099.99,neutral,17
USER_0012,lifestyle_spender,TX,2024-04-01,4,2024,2024-04,Healthcare,Urgent Care,188.32,False,one-time,188.32,4056.8,-95.36,4238.98,positive,13
USER_0012,lifestyle_spender,TX,2024-12-27,12,2024,2024-12,Entertainment,AMC Theaters,50.31,False,one-time,50.31,4946.07,-98.98,4427.9,neutral,7
USER_0012,lifestyle_spender,TX,2024-02-21,2,2024,2024-02,Jewelry,Tiffany & Co.,146.04,False,one-time,382.63,5041.54,-92.41,4653.93,negative,3
USER_0012,lifestyle_spender,TX,2024-03-23,3,2024,2024-03,Sports & Fitness,Nike,77.34,False,one-time,77.34,382.63,-79.79,4936.39,positive,17
USER_0012,lifestyle_spender,TX,2024-11-03,11,2024,2024-11,Dining,Olive Garden,110.89,False,one-time,110.89,248.63,-55.4,3933.05,neutral,3
USER_0012,lifestyle_spender,TX,2024-07-15,7,2024,2024-07,Jewelry,Tiffany & Co.,152.84,False,one-time,360.13,4880.89,-92.62,4631.59,negative,7
USER_0012,lifestyle_spender,TX,2024-11-23,11,2024,2024-11,Groceries,Kroger,98.38,False,one-time,209.27,248.63,-15.83,5081.52,positive,18
USER_0012,lifestyle_spender,TX,2024-05-26,5,2024,2024-05,Home Improvement,Lowe's,126.93,False,one-time,126.93,188.32,-32.6,4734.93,positive,13
USER_0012,lifestyle_spender,TX,2024-05-02,5,2024,2024-05,Entertainment,AMC Theaters,210.38,False,one-time,337.31,188.32,79.12,4877.56,neutral,13
USER_0012,lifestyle_spender,TX,2024-12-08,12,2024,2024-12,Utilities,Comcast,115.39,False,one-time,165.7,209.27,-20.82,4819.85,positive,4
USER_0012,lifestyle_spender,TX,2024-02-16,2,2024,2024-02,Coffee Shops,Peet's Coffee,200.14,False,one-time,582.77,4225.46,-86.21,4925.95,neutral,9
USER_0012,lifestyle_spender,TX,2024-11-06,11,2024,2024-11,Gas,BP,82.22,False,one-time,291.49,248.63,17.24,4177.5,positive,15
USER_0012,lifestyle_spender,TX,2024-09-16,9,2024,2024-09,Subscriptions,Spotify,19.99,True,monthly,124.19,110.24,12.65,3982.96,negative,18
USER_0012,lifestyle_spender,TX,2024-05-11,5,2024,2024-05,Online Shopping,Target,181.79,False,one-time,519.1,188.32,175.65,4422.74,neutral,14
USER_0012,lifestyle_spender,TX,2024-10-15,10,2024,2024-10,Travel,Marriott,236.49,False,one-time,485.12,124.19,290.63,4444.45,positive,16
USER_0012,lifestyle_spender,TX,2024-10-27,10,2024,2024-10,Gas,Shell,1.7,False,one-time,486.82,124.19,292.0,4341.61,positive,9
USER_0012,lifestyle_spender,TX,2024-12-12,12,2024,2024-12,Home Improvement,IKEA,102.19,False,one-time,267.89,291.49,-8.1,4301.68,positive,2
USER_0012,lifestyle_spender,TX,2024-12-24,12,2024,2024-12,Travel,Marriott,184.62,False,one-time,452.51,291.49,55.24,4734.49,positive,12
USER_0012,lifestyle_spender,TX,2024-02-08,2,2024,2024-02,Entertainment,Sky Zone,137.82,False,one-time,720.59,4164.97,-82.7,4120.06,neutral,10
USER_0012,lifestyle_spender,TX,2024-04-03,4,2024,2024-04,Sports & Fitness,Dick's Sporting Goods,172.27,False,one-time,360.59,77.34,366.24,4094.55,positive,9
USER_0012,lifestyle_spender,TX,2024-05-15,5,2024,2024-05,Travel,United Airlines,113.76,False,one-time,632.86,360.59,75.51,4305.64,positive,5
USER_0012,lifestyle_spender,TX,2024-03-02,3,2024,2024-03,Sports & Fitness,Academy Sports,155.2,False,one-time,232.54,720.59,-67.73,4856.73,positive,3
USER_0012,lifestyle_spender,TX,2024-09-03,9,2024,2024-09,Electronics,Micro Center,140.66,False,one-time,264.85,110.24,140.25,5014.33,neutral,10
USER_0012,lifestyle_spender,TX,2024-09-08,9,2024,2024-09,Subscriptions,Blue Apron,19.99,True,monthly,284.84,110.24,158.38,4837.73,negative,6
USER_0012,lifestyle_spender,TX,2024-01-28,1,2024,2024-01,Jewelry,Pandora,220.07,False,one-time,220.07,5291.38,-95.84,3868.96,negative,13
USER_0012,lifestyle_spender,TX,2024-07-20,7,2024,2024-07,Home Improvement,Lowe's,165.27,False,one-time,525.4,4422.95,-88.12,3987.5,positive,18
USER_0012,lifestyle_spender,TX,2024-08-23,8,2024,2024-08,Groceries,Whole Foods,170.26,False,one-time,280.5,525.4,-46.61,4337.23,positive,5
USER_0012,lifestyle_spender,TX,2024-06-15,6,2024,2024-06,Online Shopping,Etsy,125.29,False,one-time,125.29,632.86,-80.2,4179.85,neutral,10
USER_0012,lifestyle_spender,TX,2024-08-29,8,2024,2024-08,Electronics,B&H Photo,120.74,False,one-time,401.24,525.4,-23.63,4397.32,neutral,15
USER_0012,lifestyle_spender,TX,2024-12-24,12,2024,2024-12,Electronics,Micro Center,124.05,False,one-time,576.56,291.49,97.8,4067.85,neutral,6
USER_0012,lifestyle_spender,TX,2024-10-21,10,2024,2024-10,Online Shopping,Amazon,173.67,False,one-time,660.49,284.84,131.88,4910.52,neutral,15
USER_0012,lifestyle_spender,TX,2024-07-14,7,2024,2024-07,Home Improvement,Lowe's,124.74,False,one-time,650.14,125.29,418.91,3838.15,positive,15
USER_0012,lifestyle_spender,TX,2024-09-12,9,2024,2024-09,Subscriptions,Audible,29.99,True,monthly,314.83,401.24,-21.54,4230.05,negative,3
USER_0012,lifestyle_spender,TX,2024-07-22,7,2024,2024-07,Subscriptions,Amazon Prime,9.99,True,monthly,660.13,125.29,426.88,4168.29,negative,5
USER_0012,lifestyle_spender,TX,2024-08-18,8,2024,2024-08,Clothing,Nike,167.39,False,one-time,568.63,660.13,-13.86,4577.61,neutral,10
USER_0012,lifestyle_spender,TX,2024-06-25,6,2024,2024-06,Subscriptions,Spotify,29.99,True,monthly,155.28,632.86,-75.46,5125.21,negative,8
USER_0012,lifestyle_spender,TX,2024-10-22,10,2024,2024-10,Sports & Fitness,Dick's Sporting Goods,274.52,False,one-time,935.01,314.83,196.99,4209.22,positive,12
USER_0012,lifestyle_spender,TX,2024-12-10,12,2024,2024-12,Home Improvement,Menards,202.27,False,one-time,778.83,291.49,167.19,4339.45,positive,11
USER_0012,lifestyle_spender,TX,2024-08-25,8,2024,2024-08,Entertainment,Regal Cinema,130.44,False,one-time,699.07,660.13,5.9,5078.57,neutral,15
USER_0012,lifestyle_spender,TX,2024-11-19,11,2024,2024-11,Jewelry,Zales,222.07,False,one-time,513.56,935.01,-45.07,4288.89,negative,12
USER_0012,lifestyle_spender,TX,2024-06-11,6,2024,2024-06,Coffee Shops,Peet's Coffee,125.52,False,one-time,280.8,632.86,-55.63,4358.86,neutral,16
USER_0012,lifestyle_spender,TX,2024-07-04,7,2024,2024-07,Healthcare,Urgent Care,27.71,False,one-time,687.84,280.8,144.96,4073.25,positive,2
USER_0013,average_spender,CO,2024-03-05,3,2024,2024-03,Sports & Fitness,REI,46.45,False,one-time,46.45,2587.58,-98.2,2332.46,positive,4
USER_0013,average_spender,CO,2024-04-17,4,2024,2024-04,Dining,McDonald's,23.45,False,one-time,23.45,46.45,-49.52,2449.94,neutral,3
USER_0013,average_spender,CO,2024-01-14,1,2024,2024-01,Healthcare,CVS Pharmacy,63.96,False,one-time,63.96,1851.46,-96.55,2277.95,positive,4
USER_0013,average_spender,CO,2024-12-01,12,2024,2024-12,Jewelry,Tiffany & Co.,73.82,False,one-time,73.82,1961.83,-96.24,2356.81,negative,16
USER_0013,average_spender,CO,2024-11-16,11,2024,2024-11,Subscriptions,Adobe CC,14.99,True,monthly,14.99,1785.14,-99.16,2307.94,negative,12
USER_0013,average_spender,CO,2024-08-31,8,2024,2024-08,Online Shopping,Target,118.04,False,one-time,118.04,2582.67,-95.43,2232.04,neutral,6
USER_0013,average_spender,CO,2024-12-23,12,2024,2024-12,Utilities,Water Dept,82.05,False,one-time,155.87,14.99,939.83,2289.66,positive,15
USER_0013,average_spender,CO,2024-09-25,9,2024,2024-09,Healthcare,LabCorp,67.49,False,one-time,67.49,118.04,-42.82,2187.89,positive,9
USER_0013,average_spender,CO,2024-02-15,2,2024,2024-02,Electronics,Micro Center,95.45,False,one-time,95.45,63.96,49.23,2070.36,neutral,2
USER_0013,average_spender,CO,2024-09-24,9,2024,2024-09,Online Shopping,eBay,14.37,False,one-time,81.86,118.04,-30.65,2179.67,neutral,2
USER_0013,average_spender,CO,2024-12-18,12,2024,2024-12,Home Improvement,Menards,79.62,False,one-time,235.49,14.99,1470.98,2375.47,positive,11
USER_0013,average_spender,CO,2024-11-01,11,2024,2024-11,Groceries,ALDI,93.89,False,one-time,108.88,2088.81,-94.79,2141.75,positive,15
USER_0013,average_spender,CO,2024-07-21,7,2024,2024-07,Coffee Shops,Local Café,33.9,False,one-time,33.9,2489.02,-98.64,2015.59,neutral,4
USER_0013,average_spender,CO,2024-08-04,8,2024,2024-08,Healthcare,LabCorp,103.83,False,one-time,221.87,33.9,554.48,2360.33,positive,10
USER_0013,average_spender,CO,2024-07-30,7,2024,2024-07,Dining,Chipotle,82.36,False,one-time,116.26,1880.23,-93.82,1942.84,neutral,16
USER_0013,average_spender,CO,2024-11-12,11,2024,2024-11,Coffee Shops,Local Café,62.26,False,one-time,171.14,1925.25,-91.11,1882.8,neutral,3
USER_0013,average_spender,CO,2024-09-30,9,2024,2024-09,Subscriptions,Spotify,19.99,True,monthly,101.85,221.87,-54.09,2342.03,negative,2
USER_0013,average_spender,CO,2024-04-29,4,2024,2024-04,Subscriptions,Netflix,49.99,True,monthly,73.44,46.45,58.11,2147.36,negative,17
USER_0013,average_spender,CO,2024-07-09,7,2024,2024-07,Home Improvement,Home Depot,90.21,False,one-time,206.47,2050.62,-89.93,2426.74,positive,6
USER_0013,average_spender,CO,2024-01-29,1,2024,2024-01,Jewelry,Zales,133.89,False,one-time,197.85,2238.01,-91.16,1989.86,negative,10
USER_0013,average_spender,CO,2024-07-14,7,2024,2024-07,Dining,Chipotle,78.18,False,one-time,284.65,2098.62,-86.44,2513.48,neutral,9
USER_0013,average_spender,CO,2024-01-18,1,2024,2024-01,Coffee Shops,Starbucks,79.95,False,one-time,277.8,2218.6,-87.48,2518.2,neutral,17
USER_0013,average_spender,CO,2024-07-18,7,2024,2024-07,Clothing,Nike,61.08,False,one-time,345.73,1899.58,-81.8,2350.64,neutral,18
USER_0013,average_spender,CO,2024-03-03,3,2024,2024-03,Sports & Fitness,REI,50.67,False,one-time,97.12,95.45,1.75,2455.76,positive,8
USER_0013,average_spender,CO,2024-02-27,2,2024,2024-02,Jewelry,Tiffany & Co.,95.48,False,one-time,190.93,277.8,-31.27,2394.3,negative,5
USER_0013,average_spender,CO,2024-07-21,7,2024,2024-07,Groceries,Whole Foods,50.5,False,one-time,396.23,2271.35,-82.56,2325.9,positive,6
USER_0013,average_spender,CO,2024-07-09,7,2024,2024-07,Travel,United Airlines,75.24,False,one-time,471.47,2199.93,-78.57,2322.72,positive,12
USER_0013,average_spender,CO,2024-11-16,11,2024,2024-11,Subscriptions,HBO Max,14.99,True,monthly,186.13,2377.17,-92.17,2392.37,negative,6
USER_0013,average_spender,CO,2024-09-06,9,2024,2024-09,Healthcare,LabCorp,60.6,False,one-time,162.45,221.87,-26.78,2159.55,positive,8
USER_0013,average_spender,CO,2024-01-11,1,2024,2024-01,Electronics,Apple Store,86.11,False,one-time,363.91,1980.61,-81.63,1896.06,neutral,16
USER_0013,average_spender,CO,2024-10-13,10,2024,2024-10,Coffee Shops,Local Café,82.23,False,one-time,82.23,162.45,-49.38,1993.17,neutral,13
USER_0013,average_spender,CO,2024-06-14,6,2024,2024-06,Clothing,Nordstrom,101.0,False,one-time,101.0,2564.74,-96.06,2235.98,neutral,4
USER_0013,average_spender,CO,2024-09-28,9,2024,2024-09,Clothing,Nike,59.73,False,one-time,222.18,221.87,0.14,2169.69,neutral,18
USER_0013,average_spender,CO,2024-07-13,7,2024,2024-07,Groceries,ALDI,66.14,False,one-time,537.61,101.0,432.29,2382.17,positive,9
USER_0013,average_spender,CO,2024-06-13,6,2024,2024-06,Sports & Fitness,Academy Sports,47.23,False,one-time,148.23,1927.09,-92.31,2320.93,positive,6
USER_0013,average_spender,CO,2024-11-09,11,2024,2024-11,Jewelry,Tiffany & Co.,61.49,False,one-time,247.62,82.23,201.13,2215.31,negative,4
USER_0013,average_spender,CO,2024-01-23,1,2024,2024-01,Entertainment,Regal Cinema,83.39,False,one-time,447.3,2528.67,-82.31,2003.37,neutral,17
USER_0013,average_spender,CO,2024-04-08,4,2024,2024-04,Subscriptions,Microsoft 365,34.99,True,monthly,108.43,97.12,11.65,2217.04,negative,10
USER_0013,average_spender,CO,2024-01-26,1,2024,2024-01,Utilities,AT&T,93.52,False,one-time,540.82,1771.52,-69.47,2477.88,positive,17
USER_0013,average_spender,CO,2024-02-10,2,2024,2024-02,Sports & Fitness,Nike,48.74,False,one-time,239.67,540.82,-55.68,2360.7,positive,15
USER_0013,average_spender,CO,2024-07-07,7,2024,2024-07,Groceries,ALDI,96.52,False,one-time,634.13,148.23,327.8,1896.83,positive,4
USER_0013,average_spender,CO,2024-06-04,6,2024,2024-06,Subscriptions,Hulu,12.99,True,monthly,161.22,1849.08,-91.28,2022.47,negative,14
USER_0013,average_spender,CO,2024-04-07,4,2024,2024-04,Sports & Fitness,Dick's Sporting Goods,109.48,False,one-time,217.91,97.12,124.37,2495.35,positive,15
USER_0013,average_spender,CO,2024-02-24,2,2024,2024-02,Utilities,Duke Energy,84.36,False,one-time,324.03,540.82,-40.09,2333.68,positive,15
USER_0013,average_spender,CO,2024-02-23,2,2024,2024-02,Entertainment,Sky Zone,123.38,False,one-time,447.41,540.82,-17.27,2303.97,neutral,16
USER_0013,average_spender,CO,2024-06-29,6,2024,2024-06,Healthcare,LabCorp,52.7,False,one-time,213.92,2503.47,-91.46,2142.15,positive,15
USER_0013,average_spender,CO,2024-06-14,6,2024,2024-06,Utilities,Comcast,40.14,False,one-time,254.06,2090.06,-87.84,2233.16,positive,10
USER_0013,average_spender,CO,2024-07-03,7,2024,2024-07,Gas,BP,25.9,False,one-time,660.03,254.06,159.79,1892.88,positive,11
USER_0013,average_spender,CO,2024-11-01,11,2024,2024-11,Subscriptions,Amazon Prime,19.99,True,monthly,267.61,82.23,225.44,2519.7,negative,8
USER_0013,average_spender,CO,2024-06-10,6,2024,2024-06,Subscriptions,LinkedIn Premium,19.99,True,monthly,274.05,2568.82,-89.33,2207.44,negative,6
USER_0014,high_earner,WA,2024-02-18,2,2024,2024-02,Subscriptions,HBO Max,14.99,True,monthly,14.99,6842.91,-99.78,7681.0,negative,9
USER_0014,high_earner,WA,2024-04-29,4,2024,2024-04,Clothing,H&M,466.14,False,one-time,466.14,8225.56,-94.33,8165.76,neutral,8
USER_0014,high_earner,WA,2024-02-09,2,2024,2024-02,Home Improvement,Menards,353.92,False,one-time,368.91,6953.29,-94.69,8781.69,positive,5
USER_0014,high_earner,WA,2024-10-31,10,2024,2024-10,Groceries,H-E-B,259.26,False,one-time,259.26,8986.69,-97.12,7715.71,positive,3
USER_0014,high_earner,WA,2024-06-20,6,2024,2024-06,Online Shopping,Wayfair,304.0,False,one-time,304.0,7732.87,-96.07,8882.79,neutral,9
USER_0014,high_earner,WA,2024-11-30,11,2024,2024-11,Groceries,H-E-B,116.6,False,one-time,116.6,259.26,-55.03,7717.97,positive,11
USER_0014,high_earner,WA,2024-09-25,9,2024,2024-09,Subscriptions,Adobe CC,14.99,True,monthly,14.99,7445.86,-99.8,8474.64,negative,6
USER_0014,high_earner,WA,2024-01-26,1,2024,2024-01,Jewelry,Pandora,592.77,False,one-time,592.77,8809.09,-93.27,8180.61,negative,4
USER_0014,high_earner,WA,2024-04-23,4,2024,2024-04,Home Improvement,Menards,283.9,False,one-time,750.04,6873.64,-89.09,7606.8,positive,17
USER_0014,high_earner,WA,2024-10-19,10,2024,2024-10,Healthcare,Urgent Care,281.25,False,one-time,540.51,14.99,3505.8,7756.46,positive,15
USER_0014,high_earner,WA,2024-12-23,12,2024,2024-12,Subscriptions,Amazon Prime,49.99,True,monthly,49.99,116.6,-57.13,7970.87,negative,8
USER_0014,high_earner,WA,2024-10-14,10,2024,2024-10,Coffee Shops,Dunkin',363.44,False,one-time,903.95,14.99,5930.35,7439.02,neutral,15
USER_0014,high_earner,WA,2024-06-14,6,2024,2024-06,Utilities,AT&T,330.8,False,one-time,634.8,6760.1,-90.61,7792.6,positive,13
USER_0014,high_earner,WA,2024-06-27,6,2024,2024-06,Subscriptions,HBO Max,9.99,True,monthly,644.79,8862.98,-92.72,7206.21,negative,13
USER_0014,high_earner,WA,2024-11-11,11,2024,2024-11,Home Improvement,Menards,296.52,False,one-time,413.12,903.95,-54.3,7857.11,positive,9
USER_0014,high_earner,WA,2024-04-12,4,2024,2024-04,Entertainment,AMC Theaters,161.27,False,one-time,911.31,6759.59,-86.52,6930.89,neutral,6
USER_0014,high_earner,WA,2024-05-27,5,2024,2024-05,Subscriptions,HelloFresh,12.99,True,monthly,12.99,911.31,-98.57,7930.86,negative,12
USER_0014,high_earner,WA,2024-04-17,4,2024,2024-04,Travel,United Airlines,329.53,False,one-time,1240.84,8148.56,-84.77,8600.85,positive,17
USER_0014,high_earner,WA,2024-11-14,11,2024,2024-11,Entertainment,AMC Theaters,517.6,False,one-time,930.72,903.95,2.96,8974.5,neutral,18
USER_0014,high_earner,WA,2024-01-23,1,2024,2024-01,Groceries,Walmart,446.06,False,one-time,1038.83,7042.23,-85.25,8471.66,positive,10
USER_0014,high_earner,WA,2024-01-28,1,2024,2024-01,Groceries,Whole Foods,479.09,False,one-time,1517.92,7643.66,-80.14,7451.14,positive,13
USER_0014,high_earner,WA,2024-02-25,2,2024,2024-02,Subscriptions,LinkedIn Premium,34.99,True,monthly,403.9,1517.92,-73.39,7713.68,negative,5
USER_0014,high_earner,WA,2024-06-10,6,2024,2024-06,Utilities,AT&T,198.5,False,one-time,843.29,12.99,6391.84,8001.56,positive,16
USER_0014,high_earner,WA,2024-10-14,10,2024,2024-10,Groceries,Whole Foods,134.72,False,one-time,1038.67,14.99,6829.09,8070.6,positive,12
USER_0014,high_earner,WA,2024-09-07,9,2024,2024-09,Entertainment,AMC Theaters,249.9,False,one-time,264.89,7509.7,-96.47,7644.59,neutral,11
USER_0014,high_earner,WA,2024-04-30,4,2024,2024-04,Healthcare,LabCorp,274.1,False,one-time,1514.94,8998.06,-83.16,8301.9,positive,14
USER_0014,high_earner,WA,2024-01-16,1,2024,2024-01,Clothing,Zara,412.56,False,one-time,1930.48,6885.47,-71.96,8953.22,neutral,6
USER_0014,high_earner,WA,2024-02-14,2,2024,2024-02,Healthcare,Walgreens,41.0,False,one-time,444.9,1930.48,-76.95,8174.96,positive,15
USER_0014,high_earner,WA,2024-06-08,6,2024,2024-06,Electronics,Micro Center,470.61,False,one-time,1313.9,12.99,10014.7,7296.22,neutral,6
USER_0014,high_earner,WA,2024-10-24,10,2024,2024-10,Home Improvement,Lowe's,245.6,False,one-time,1284.27,264.89,384.83,7541.6,positive,18
USER_0014,high_earner,WA,2024-03-10,3,2024,2024-03,Home Improvement,Lowe's,209.75,False,one-time,209.75,444.9,-52.85,8155.63,positive,7
USER_0014,high_earner,WA,2024-06-11,6,2024,2024-06,Subscriptions,Adobe CC,12.99,True,monthly,1326.89,12.99,10114.7,8814.85,negative,6
USER_0014,high_earner,WA,2024-01-16,1,2024,2024-01,Jewelry,Pandora,131.72,False,one-time,2062.2,7370.71,-72.02,8589.46,negative,10
USER_0014,high_earner,WA,2024-03-18,3,2024,2024-03,Dining,Chipotle,46.02,False,one-time,255.77,444.9,-42.51,8629.87,neutral,10
USER_0014,high_earner,WA,2024-11-06,11,2024,2024-11,Travel,Uber,376.42,False,one-time,1307.14,1284.27,1.78,8449.71,positive,13
USER_0014,high_earner,WA,2024-02-10,2,2024,2024-02,Gas,Chevron,276.44,False,one-time,721.34,2062.2,-65.02,8251.31,positive,13
USER_0014,high_earner,WA,2024-04-04,4,2024,2024-04,Gas,BP,94.67,False,one-time,1609.61,255.77,529.32,7263.82,positive,3
USER_0014,high_earner,WA,2024-07-28,7,2024,2024-07,Groceries,Walmart,93.99,False,one-time,93.99,1326.89,-92.92,7334.13,positive,8
USER_0014,high_earner,WA,2024-04-14,4,2024,2024-04,Subscriptions,Audible,49.99,True,monthly,1659.6,255.77,548.86,7975.86,negative,12
USER_0014,high_earner,WA,2024-08-22,8,2024,2024-08,Jewelry,Pandora,221.9,False,one-time,221.9,93.99,136.09,8259.03,negative,14
USER_0014,high_earner,WA,2024-06-09,6,2024,2024-06,Coffee Shops,Starbucks,489.2,False,one-time,1816.09,12.99,13880.68,7883.86,neutral,3
USER_0014,high_earner,WA,2024-05-05,5,2024,2024-05,Jewelry,Zales,232.05,False,one-time,245.04,1659.6,-85.23,8038.7,negative,3
USER_0014,high_earner,WA,2024-04-07,4,2024,2024-04,Jewelry,Tiffany & Co.,66.25,False,one-time,1725.85,255.77,574.77,7486.2,negative,7
USER_0014,high_earner,WA,2024-08-04,8,2024,2024-08,Groceries,H-E-B,233.9,False,one-time,455.8,93.99,384.95,7141.38,positive,16
USER_0014,high_earner,WA,2024-02-16,2,2024,2024-02,Dining,Chipotle,230.3,False,one-time,951.64,2062.2,-53.85,9050.82,neutral,6
USER_0014,high_earner,WA,2024-07-20,7,2024,2024-07,Gas,Shell,1.0,False,one-time,94.99,1816.09,-94.77,8216.76,positive,8
USER_0014,high_earner,WA,2024-08-20,8,2024,2024-08,Subscriptions,HBO Max,14.99,True,monthly,470.79,94.99,395.62,7096.51,negative,5
USER_0014,high_earner,WA,2024-12-27,12,2024,2024-12,Electronics,Best Buy,259.43,False,one-time,309.42,1307.14,-76.33,7721.81,neutral,18
USER_0014,high_earner,WA,2024-11-09,11,2024,2024-11,Jewelry,Pandora,235.88,False,one-time,1543.02,1284.27,20.15,7210.12,negative,12
USER_0014,high_earner,WA,2024-10-16,10,2024,2024-10,Online Shopping,eBay,359.49,False,one-time,1643.76,264.89,520.54,7147.06,neutral,3
USER_0015,lifestyle_spender,FL,2024-08-02,8,2024,2024-08,Coffee Shops,Local Café,260.94,False,one-time,260.94,4119.8,-93.67,4068.94,neutral,6
USER_0015,lifestyle_spender,FL,2024-04-13,4,2024,2024-04,Subscriptions,Blue Apron,19.99,True,monthly,19.99,3621.97,-99.45,4496.8,negative,17
USER_0015,lifestyle_spender,FL,2024-10-05,10,2024,2024-10,Utilities,Water Dept,217.59,False,one-time,217.59,4028.18,-94.6,4619.96,positive,17
USER_0015,lifestyle_spender,FL,2024-08-20,8,2024,2024-08,Dining,Local Diner,133.87,False,one-time,394.81,4680.18,-91.56,4155.36,neutral,10
USER_0015,lifestyle_spender,FL,2024-11-13,11,2024,2024-11,Online Shopping,eBay,83.61,False,one-time,83.61,217.59,-61.57,4025.15,neutral,13
USER_0015,lifestyle_spender,FL,2024-01-19,1,2024,2024-01,Subscriptions,Netflix,19.99,True,monthly,19.99,4196.0,-99.52,3943.4,negative,5
USER_0015,lifestyle_spender,FL,2024-08-01,8,2024,2024-08,Entertainment,Dave & Buster's,304.4,False,one-time,699.21,4699.96,-85.12,4758.54,neutral,7
USER_0015,lifestyle_spender,FL,2024-08-21,8,2024,2024-08,Electronics,Best Buy,153.55,False,one-time,852.76,3767.63,-77.37,4229.05,neutral,13
USER_0015,lifestyle_spender,FL,2024-07-13,7,2024,2024-07,Home Improvement,Menards,150.84,False,one-time,150.84,5117.96,-97.05,3912.65,positive,17
USER_0015,lifestyle_spender,FL,2024-03-09,3,2024,2024-03,Subscriptions,LinkedIn Premium,19.99,True,monthly,19.99,4192.58,-99.52,4383.57,negative,8
USER_0015,lifestyle_spender,FL,2024-12-22,12,2024,2024-12,Groceries,Whole Foods,148.55,False,one-time,148.55,83.61,77.67,5147.12,positive,18
USER_0015,lifestyle_spender,FL,2024-02-14,2,2024,2024-02,Coffee Shops,Peet's Coffee,161.89,False,one-time,161.89,19.99,709.85,4969.53,neutral,10
USER_0015,lifestyle_spender,FL,2024-09-26,9,2024,2024-09,Utilities,Duke Energy,141.34,False,one-time,141.34,852.76,-83.43,4654.29,positive,17
USER_0015,lifestyle_spender,FL,2024-09-23,9,2024,2024-09,Gas,BP,115.58,False,one-time,256.92,852.76,-69.87,5017.95,positive,9
USER_0015,lifestyle_spender,FL,2024-12-28,12,2024,2024-12,Travel,Delta Airlines,117.19,False,one-time,265.74,83.61,217.83,4452.6,positive,5
USER_0015,lifestyle_spender,FL,2024-04-16,4,2024,2024-04,Jewelry,Pandora,148.03,False,one-time,168.02,19.99,740.52,4297.03,negative,8
